sparql, precision, recall, fmeasure, explain, evict, memory
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 55075, 749, 56
5, 1.0, 8.458370108855546E-4, 0.0016902443505419807, 27993, 735, 26
4, 1.0, 9.561635775228008E-4, 0.0019105004041443162, 26239, 697, 36
3, 1.0, 0.0010297146219476316, 0.0020573108008817044, 27144, 723, 50
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 32488, 726, 32
3, 1.0, 0.001066490144160047, 0.0021307079093347047, 26671, 717, 55
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 22115, 722, 39
6, 1.0, 0.0018755516328331863, 0.0037440810483426934, 22411, 741, 52
4, 1.0, 0.0017284495439835246, 0.003450934322111678, 14461, 698, 41
4, 1.0, 0.0017284495439835246, 0.003450934322111678, 7626, 709, 52
4, 1.0, 0.0017284495439835246, 0.003450934322111678, 8646, 724, 30
3, 1.0, 0.0018020005884083555, 0.0035975184464593813, 8209, 712, 46
3, 1.0, 0.0018020005884083555, 0.0035975184464593813, 20208, 718, 29
3, 1.0, 0.0018755516328331863, 0.0037440810483426934, 9285, 714, 49
4, 1.0, 0.0018755516328331863, 0.0037440810483426934, 14830, 721, 39
3, 1.0, 0.0018755516328331863, 0.0037440810483426934, 15112, 744, 40
3, 1.0, 0.0018020005884083555, 0.0035975184464593813, 19348, 709, 45
3, 1.0, 0.0017284495439835246, 0.003450934322111678, 8988, 724, 39
3, 1.0, 0.0017284495439835246, 0.003450934322111678, 6922, 704, 30
4, 1.0, 0.0025742865548690794, 0.005135353238940651, 12493, 723, 47
4, 1.0, 0.0018755516328331863, 0.0037440810483426934, 8378, 0, 41
