sparql, precision, recall, fmeasure, explain, evict, memory
3, 1.0, 1.838776110620771E-4, 3.6768761260433136E-4, 8418, 26, 60
3, 1.0, 1.838776110620771E-4, 3.6768761260433136E-4, 8174, 25, 69
4, 1.0, 2.574286554869079E-4, 5.147248060590463E-4, 10362, 27, 44
3, 1.0, 2.574286554869079E-4, 5.147248060590463E-4, 6283, 71, 58
4, 1.0, 2.942041776993233E-4, 5.882352941176469E-4, 13711, 31, 72
4, 1.0, 3.3097969991173877E-4, 6.61740377192015E-4, 9864, 27, 50
4, 1.0, 3.3097969991173877E-4, 6.61740377192015E-4, 9854, 28, 65
3, 1.0, 3.3097969991173877E-4, 6.61740377192015E-4, 7850, 25, 43
3, 1.0, 3.677552221241542E-4, 7.352400558782443E-4, 9923, 26, 57
2, 1.0, 3.677552221241542E-4, 7.352400558782443E-4, 12807, 27, 73
3, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 9159, 28, 52
3, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 7062, 26, 68
3, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 7372, 25, 46
4, 1.0, 4.41306266548985E-4, 8.822232024702251E-4, 4540, 24, 62
3, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 5702, 26, 74
3, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 12127, 29, 51
3, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 4706, 25, 65
3, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 5531, 24, 42
4, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 6466, 28, 55
3, 1.0, 4.41306266548985E-4, 8.822232024702251E-4, 9924, 26, 69
3, 1.0, 4.41306266548985E-4, 8.822232024702251E-4, 3899, 0, 46
