sparql, precision, recall, fmeasure, explain, evict, memory
7, 1.0, 0.0010297146219476316, 0.0020573108008817044, 47535, 184, 40
5, 1.0, 9.193880553103854E-4, 0.0018370871146709776, 33429, 224, 28
5, 1.0, 8.8261253309797E-4, 0.001763668430335097, 21626, 226, 19
5, 1.0, 8.8261253309797E-4, 0.001763668430335097, 27230, 227, 93
5, 1.0, 9.193880553103854E-4, 0.0018370871146709776, 22493, 208, 90
4, 1.0, 9.561635775228008E-4, 0.0019105004041443162, 8946, 294, 85
5, 1.0, 9.929390997352162E-4, 0.001983908299349719, 13898, 229, 85
5, 1.0, 9.929390997352162E-4, 0.001983908299349719, 20545, 239, 87
4, 1.0, 0.0010297146219476316, 0.0020573108008817044, 14905, 222, 19
4, 1.0, 0.0010297146219476316, 0.0020573108008817044, 13617, 244, 28
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 23305, 226, 41
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 9289, 214, 59
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 17511, 240, 77
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 9160, 219, 33
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 15604, 234, 56
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 7157, 224, 16
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 6870, 229, 44
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 9857, 234, 71
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 11731, 240, 37
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 4996, 228, 66
6, 1.0, 0.0014710208884966167, 0.002937720329024677, 7339, 0, 46
