sparql, precision, recall, fmeasure, explain, evict, memory
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 48815, 471, 25
4, 1.0, 8.8261253309797E-4, 0.001763668430335097, 27788, 457, 66
4, 1.0, 8.8261253309797E-4, 0.001763668430335097, 38237, 453, 62
4, 1.0, 9.193880553103854E-4, 0.0018370871146709776, 21764, 470, 62
4, 1.0, 9.929390997352162E-4, 0.001983908299349719, 19921, 465, 25
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 29165, 463, 42
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 28028, 472, 24
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 19254, 446, 58
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 14648, 445, 29
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 11518, 465, 38
4, 1.0, 0.0014710208884966167, 0.002937720329024677, 7399, 467, 24
5, 1.0, 0.002316857899382171, 0.004623004953219593, 20991, 486, 36
4, 1.0, 0.0017284495439835246, 0.003450934322111678, 13795, 446, 28
5, 1.0, 0.00176522506619594, 0.003524229074889868, 15747, 451, 57
5, 1.0, 0.0018387761106207709, 0.003670802437412819, 10306, 454, 50
4, 1.0, 0.0018755516328331863, 0.0037440810483426934, 14567, 461, 44
4, 1.0, 0.0019123271550456017, 0.003817354279841433, 15930, 457, 38
4, 1.0, 0.0019491026772580171, 0.0038906221325013765, 15046, 463, 33
4, 1.0, 0.0018755516328331863, 0.0037440810483426934, 7136, 464, 25
4, 1.0, 0.0019491026772580171, 0.0038906221325013765, 6961, 450, 55
4, 1.0, 0.0019491026772580171, 0.0038906221325013765, 11149, 0, 39
