sparql, precision, recall, fmeasure, explain, evict, memory
6, 1.0, 0.0010297146219476316, 0.0020573108008817044, 41448, 704, 32
4, 1.0, 9.193880553103854E-4, 0.0018370871146709776, 39101, 691, 43
4, 1.0, 9.929390997352162E-4, 0.001983908299349719, 31681, 713, 50
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 20813, 697, 62
3, 1.0, 0.001066490144160047, 0.0021307079093347047, 36716, 692, 49
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 22879, 719, 38
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 20483, 698, 58
4, 1.0, 0.0019123271550456017, 0.003817354279841433, 24196, 709, 37
4, 1.0, 0.0019491026772580171, 0.0038906221325013765, 14228, 724, 62
4, 1.0, 0.0018020005884083555, 0.0035975184464593813, 5270, 692, 36
4, 1.0, 0.0018387761106207709, 0.003670802437412819, 9105, 687, 47
3, 1.0, 0.0019123271550456017, 0.003817354279841433, 9907, 708, 61
4, 1.0, 0.0019491026772580171, 0.0038906221325013765, 9560, 694, 42
4, 1.0, 0.0020226537216828477, 0.004037141703673799, 15792, 730, 63
4, 1.0, 0.0019858781994704323, 0.003963884606914776, 12269, 720, 52
4, 1.0, 0.0018387761106207709, 0.003670802437412819, 18949, 717, 53
4, 1.0, 0.0018387761106207709, 0.003670802437412819, 12786, 708, 57
4, 1.0, 0.0017284495439835246, 0.003450934322111678, 15243, 722, 53
3, 1.0, 0.0016548984995586938, 0.0033043286705584313, 10950, 722, 46
5, 1.0, 0.002059429243895263, 0.004110393423370522, 12879, 707, 63
5, 1.0, 0.0018755516328331863, 0.0037440810483426934, 9683, 0, 66
