sparql, precision, recall, fmeasure, explain, evict, memory
7, 1.0, 0.001066490144160047, 0.0021307079093347047, 0, 1011, 65
3, 1.0, 5.516328331862312E-4, 0.00110265740434447, 0, 1093, 52
3, 1.0, 7.355104442483084E-4, 0.0014699397324709686, 0, 980, 73
3, 1.0, 0.0010297146219476316, 0.0020573108008817044, 0, 962, 56
3, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 0, 994, 41
4, 1.0, 6.619593998234775E-4, 0.0013230429988974645, 0, 981, 67
4, 1.0, 8.090614886731392E-4, 0.0016168148746968473, 0, 994, 60
3, 1.0, 6.98734922035893E-4, 0.0013964940649002242, 0, 989, 66
3, 1.0, 5.148573109738158E-4, 0.0010291847386605893, 0, 1014, 77
3, 1.0, 8.458370108855546E-4, 0.0016902443505419807, 0, 1039, 43
4, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 967, 63
4, 1.0, 0.0011400411885848778, 0.002277485949381038, 0, 969, 39
3, 1.0, 0.0011400411885848778, 0.002277485949381038, 0, 967, 69
3, 0, 0, 0, 0, 981, 61
4, 1.0, 0.0010297146219476316, 0.0020573108008817044, 0, 967, 59
4, 1.0, 7.355104442483084E-4, 0.0014699397324709686, 0, 977, 65
3, 1.0, 6.619593998234775E-4, 0.0013230429988974645, 0, 1012, 47
3, 1.0, 9.561635775228008E-4, 0.0019105004041443162, 0, 1019, 73
3, 1.0, 5.884083553986466E-4, 0.0011761246692149367, 0, 971, 58
3, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 975, 42
3, 1.0, 0.0012135922330097086, 0.0024242424242424242, 0, 0, 77
