sparql, precision, recall, fmeasure, explain, evict, memory
6, 1.0, 0.002316857899382171, 0.004623004953219593, 0, 376, 67
5, 1.0, 0.0022800823771697556, 0.004549790856388052, 0, 403, 72
6, 1.0, 0.00264783759929391, 0.00528169014084507, 0, 415, 50
6, 1.0, 0.0034936746101794647, 0.006963022684794958, 0, 403, 63
5, 1.0, 0.0034936746101794647, 0.006963022684794958, 0, 415, 78
6, 1.0, 0.00353045013239188, 0.007036059806508356, 0, 378, 54
5, 1.0, 0.004670491320976758, 0.009297558475786083, 0, 391, 66
5, 1.0, 0.00448661370991468, 0.008933147836274438, 0, 402, 79
4, 1.0, 0.00441306266548985, 0.008787346221441124, 0, 371, 60
5, 1.0, 0.004339511621065019, 0.008641523251556206, 0, 388, 70
4, 1.0, 0.00529567519858782, 0.010535557506584725, 0, 373, 47
5, 1.0, 0.005148573109738159, 0.010244402165959315, 0, 379, 61
4, 1.0, 0.0052588996763754045, 0.010462776659959759, 0, 379, 73
6, 1.0, 0.006288614298323036, 0.012498629536235062, 0, 385, 50
4, 1.0, 0.005920859076198882, 0.011772017694585602, 0, 387, 63
3, 1.0, 0.005957634598411298, 0.011844702785698618, 0, 382, 77
5, 1.0, 0.006288614298323036, 0.012498629536235062, 0, 527, 54
5, 1.0, 0.006582818476022359, 0.013079536735961418, 0, 381, 67
5, 1.0, 0.006398940864960283, 0.012716509537382154, 0, 383, 81
5, 1.0, 0.006288614298323036, 0.012498629536235062, 0, 400, 59
5, 1.0, 0.007024124742571344, 0.013950261110908227, 0, 0, 69
