sparql, precision, recall, fmeasure, explain, evict, memory
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 0, 477, 27
4, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 467, 20
3, 1.0, 6.98734922035893E-4, 0.0013964940649002242, 0, 585, 35
4, 1.0, 6.619593998234775E-4, 0.0013230429988974645, 0, 446, 25
4, 1.0, 7.355104442483084E-4, 0.0014699397324709686, 0, 448, 63
4, 1.0, 0.0010297146219476316, 0.0020573108008817044, 0, 460, 37
5, 1.0, 9.193880553103854E-4, 0.0018370871146709776, 0, 452, 16
4, 1.0, 7.355104442483084E-4, 0.0014699397324709686, 0, 454, 59
4, 1.0, 5.148573109738158E-4, 0.0010291847386605893, 0, 466, 44
3, 1.0, 5.148573109738158E-4, 0.0010291847386605893, 0, 451, 32
5, 1.0, 8.458370108855546E-4, 0.0016902443505419807, 0, 442, 25
4, 1.0, 0.0013606943218593705, 0.002717690697418194, 0, 451, 20
4, 1.0, 8.8261253309797E-4, 0.001763668430335097, 0, 463, 19
4, 1.0, 9.193880553103854E-4, 0.0018370871146709776, 0, 461, 18
3, 1.0, 9.561635775228008E-4, 0.0019105004041443162, 0, 449, 20
4, 1.0, 8.090614886731392E-4, 0.0016168148746968473, 0, 453, 24
4, 1.0, 7.355104442483084E-4, 0.0014699397324709686, 0, 456, 31
4, 1.0, 6.98734922035893E-4, 0.0013964940649002242, 0, 452, 39
4, 1.0, 8.090614886731392E-4, 0.0016168148746968473, 0, 466, 48
4, 1.0, 7.355104442483084E-4, 0.0014699397324709686, 0, 519, 61
3, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 0, 33
