sparql, precision, recall, fmeasure, explain, evict, memory
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 0, 1016, 62
3, 1.0, 5.884083553986466E-4, 0.0011761246692149367, 0, 1023, 59
2, 1.0, 6.98734922035893E-4, 0.0013964940649002242, 0, 1021, 72
3, 1.0, 9.929390997352162E-4, 0.001983908299349719, 0, 983, 102
3, 1.0, 6.619593998234775E-4, 0.0013230429988974645, 0, 984, 84
4, 1.0, 4.045307443365696E-4, 8.087343307723413E-4, 0, 1014, 138
3, 1.0, 9.561635775228008E-4, 0.0019105004041443162, 0, 982, 162
3, 1.0, 6.98734922035893E-4, 0.0013964940649002242, 0, 1033, 70
2, 1.0, 5.148573109738158E-4, 0.0010291847386605893, 0, 1008, 79
2, 1.0, 6.619593998234775E-4, 0.0013230429988974645, 0, 998, 85
3, 1.0, 6.619593998234775E-4, 0.0013230429988974645, 0, 1002, 110
3, 1.0, 0.0010297146219476316, 0.0020573108008817044, 0, 959, 150
3, 1.0, 0.0012135922330097086, 0.0024242424242424242, 0, 977, 87
3, 0, 0, 0, 0, 1001, 113
3, 1.0, 3.677552221241542E-4, 7.352400558782443E-4, 0, 1021, 139
3, 1.0, 0.001066490144160047, 0.0021307079093347047, 0, 990, 56
2, 1.0, 5.148573109738158E-4, 0.0010291847386605893, 0, 996, 65
3, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 979, 52
3, 1.0, 8.8261253309797E-4, 0.001763668430335097, 0, 992, 187
2, 1.0, 5.516328331862312E-4, 0.00110265740434447, 0, 991, 149
3, 1.0, 0.0011768167107972932, 0.0023508668821627973, 0, 0, 114
