sparql, precision, recall, fmeasure, explain, evict, memory
16, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
3, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
5, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
5, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 26
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 29
5, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 29
4, 1.0, 3.677552221241541E-5, 7.354833964623248E-5, 0, 0, 29
