sparql, precision, recall, fmeasure, explain, evict, memory
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 50673, 266, 52
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 39007, 222, 24
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 37977, 230, 49
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 31290, 231, 24
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 17317, 220, 53
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 20974, 233, 32
5, 1.0, 0.0010297146219476316, 0.0020573108008817044, 13228, 229, 20
4, 1.0, 0.0010297146219476316, 0.0020573108008817044, 17530, 230, 58
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 15775, 224, 51
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 15124, 222, 48
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 15416, 226, 48
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 4838, 213, 51
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 15272, 235, 58
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 12755, 217, 28
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 8494, 215, 38
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 10082, 228, 49
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 11094, 232, 22
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 3879, 220, 36
4, 1.0, 0.001066490144160047, 0.0021307079093347047, 9613, 221, 48
5, 1.0, 0.001066490144160047, 0.0021307079093347047, 8047, 223, 24
6, 1.0, 0.0014710208884966167, 0.002937720329024677, 17726, 0, 46
