sparql, precision, recall, fmeasure, explain, evict, memory
6, 1.0, 0.001066490144160047, 0.0021307079093347047, 0, 461, 36
4, 1.0, 6.251838776110621E-4, 0.0012495865338674704, 0, 486, 23
4, 1.0, 6.251838776110621E-4, 0.0012495865338674704, 0, 483, 52
4, 1.0, 6.251838776110621E-4, 0.0012495865338674704, 0, 523, 46
4, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 468, 40
4, 1.0, 9.561635775228008E-4, 0.0019105004041443162, 0, 490, 34
4, 1.0, 8.8261253309797E-4, 0.001763668430335097, 0, 495, 29
5, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 477, 23
4, 1.0, 5.516328331862312E-4, 0.00110265740434447, 0, 469, 37
3, 1.0, 5.148573109738158E-4, 0.0010291847386605893, 0, 553, 27
6, 1.0, 8.458370108855546E-4, 0.0016902443505419807, 0, 505, 63
5, 1.0, 0.0012871432774345397, 0.002570977338671172, 0, 533, 36
4, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 560, 76
4, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 568, 56
5, 1.0, 7.722859664607238E-4, 0.0015433800022048286, 0, 541, 39
4, 1.0, 5.884083553986466E-4, 0.0011761246692149367, 0, 469, 27
4, 1.0, 4.41306266548985E-4, 8.822232024702251E-4, 0, 482, 21
4, 1.0, 4.780817887614004E-4, 9.557066715677266E-4, 0, 470, 70
3, 1.0, 6.251838776110621E-4, 0.0012495865338674704, 0, 458, 66
4, 1.0, 4.780817887614004E-4, 9.557066715677266E-4, 0, 478, 65
4, 1.0, 6.251838776110621E-4, 0.0012495865338674704, 0, 0, 25
