sparql, precision, recall, fmeasure, explain, evict, memory
14, 1.0, 0.00224330685495734, 0.004476571386636333, 0, 0, 86
14, 1.0, 0.002206531332744925, 0.004403346543372964, 0, 180, 89
14, 1.0, 0.0033833480435422184, 0.00674387919659874, 0, 353, 65
154, 1.0, 0.0031994704324801414, 0.0063785329374243934, 0, 294, 69
13, 1.0, 0.0026110620770814948, 0.005208524373693285, 0, 94, 73
15, 1.0, 0.003236245954692557, 0.0064516129032258064, 0, 247, 95
167, 1.0, 0.0036775522212415417, 0.007328154770628756, 0, 348, 87
200, 1.0, 0.0033833480435422184, 0.00674387919659874, 0, 327, 71
15, 1.0, 0.003604001176816711, 0.0071821179919384385, 0, 61, 70
12, 1.0, 0.003604001176816711, 0.0071821179919384385, 0, 128, 81
193, 1.0, 0.0034568990879670493, 0.006889980209631313, 0, 275, 89
151, 1.0, 0.003273021476904972, 0.006524687511454859, 0, 335, 87
13, 1.0, 0.0036775522212415417, 0.007328154770628756, 0, 31, 70
131, 1.0, 0.003162694910267726, 0.0063054476134613985, 0, 86, 88
176, 1.0, 0.002794939688143572, 0.005574299545254511, 0, 153, 77
157, 1.0, 0.0025007355104442485, 0.004988994864269993, 0, 269, 79
152, 1.0, 0.0033097969991173876, 0.006597756762700682, 0, 176, 73
15, 1.0, 0.0026846131215063256, 0.005354850540986613, 0, 36, 71
13, 1.0, 0.0025742865548690794, 0.005135353238940651, 0, 77, 77
12, 1.0, 0.0034568990879670493, 0.006889980209631313, 0, 102, 98
153, 1.0, 0.003162694910267726, 0.0063054476134613985, 0, 0, 93
